time,app_memory,battery_power,last_update_trigger,light_sensor,active_notification_count,pressure_sensor,battery_temperature,screen_brightness,device['_locked,wifi_link_speed,interactive,doze_mode,battery_level,wifi_signal_strength,total_tx_gb,wifi_frequency,app_rx_gb,app_tx_gb,last_used_app,total_rx_gb,detected_activity,proximity_sensor,steps_sensor,headphones,volume_level_call,volume_level_music,volume_level_accessibility,music_active,wifi_connection,network_type,mobile_rx_gb,mobile_tx_gb,audio_mode,phone_state,volume_level_system,bluetooth_connection,bluetooth_state,battery_state,is_charging,charger_type,battery_health,ble_transmitter,do_not_disturb_sensor,screen_off_timeout,speakerphone,mobile_data,wifi_state,power_save,device_id
2023-01-29 11:00:00,0.016000000000000007,0,android.intent.action.SCREEN_ON,325.8888888888889,2.0,0,23.387500000000003,92.42857142857143,on,433,off,off,51,-44,0.9415,1978.0,0.0239,0.0099,com.whatsapp,2.1886666666666668,unknown,2.5,13262,off,0,5,5,off,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 11:15:00,0.017700000000000004,0,android.intent.action.SCREEN_OFF,372.6666666666667,2.0,0,22.97142857142857,1,on,433,off,off,50,-44,0.9473333333333332,1978.0,0.024,0.0099,com.whatsapp,2.246,unknown,2.5,13262,off,0,5,5,off,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 11:30:00,0.014,0,android.intent.action.TIME_TICK,134.66666666666666,2.0,0,20.4,84,on,433,off,off,50,-44,0.95,1978.0,0.024,0.0099,com.whatsapp,2.263,unknown,2.5,13262,off,0,5,5,off,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 11:45:00,0.016272727272727276,0,android.intent.action.TIME_TICK,10.25,2.0,0,25.220000000000002,108,on,433,off,off,47.5,-44,0.9524999999999999,1978.0,0.024149999999999998,0.01,com.android.vending,2.4139375000000003,unknown,2.5,13262,off,0,5.666666666666667,5.666666666666667,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 12:00:00,0.017291666666666667,0,android.intent.action.TIME_TICK,87.0,2.0,0,30.30909090909091,135.6,on,433,off,off,44.5,-44,0.9564999999999999,1978.0,0.02435,0.01,com.facebook.orca,2.6968333333333336,unknown,2.5,13273,off,0,6.333333333333333,6.166666666666667,on,<not connected>,cellular,0.1825,0.019,in_communication,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 12:15:00,0.013291666666666667,0,android.intent.action.TIME_TICK,57.6,2.0,0,25.62142857142857,81.4,on,433,off,off,42.5,-44,0.959,1978.0,0.024550000000000002,0.0101,com.whatsapp,2.7994,unknown,2.5,13306,off,0,3,3,on,<not connected>,cellular,0.1825,0.019,in_communication,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 12:30:00,0.019454545454545454,0,android.intent.action.TIME_TICK,14.6,2.0,0,22.65,1,on,433,off,off,42.5,-44,0.959,1978.0,0.0247,0.0101,com.whatsapp,2.807,unknown,2.5,13306,off,0,3,3,on,<not connected>,cellular,0.1825,0.019,in_communication,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 12:45:00,0.0135,0,SensorWorker,22.333333333333332,2.0,0,20.025,72.5,on,433,on,off,41,-44,0.959,1978.0,0.0248,0.0101,com.whatsapp,2.808,unknown,2.5,13306,off,0,3,3,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 13:00:00,0.017826086956521745,0,android.intent.action.SCREEN_ON,18.8,5,0,17.957142857142856,77.66666666666667,off,433,on,off,41,-44,0.959,1978.0,0.02495,0.0102,com.whatsapp,2.809,unknown,2.5,13339,off,0,3,3,on,<not connected>,cellular,0.1825,0.019,ringing,offhook,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 13:15:00,0.019000000000000003,0,android.intent.action.TIME_TICK,30.928571428571427,5,0,19.2125,61.285714285714285,off,0,off,off,40,-1,0.96,0,0.02515,0.0103,com.whatsapp,2.8135000000000003,unknown,5,13535.666666666666,off,0,3,3,on,<not connected>,cellular,0.307,0.036,ringing,offhook,0,0,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 13:30:00,0.022133333333333335,0,SensorWorker,30.928571428571427,5,0,19.683333333333334,61.285714285714285,off,0,off,off,39,-1,0.96,0,0.0253,0.0103,com.whatsapp,2.815,still,0,13731.42857142857,off,0,3,3,on,<not connected>,cellular,0.307,0.036,ringing,offhook,0,0,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 13:45:00,0.0186,0,SensorWorker,30.928571428571427,9,0,20.200000000000003,61.285714285714285,off,0,off,off,38,-1,0.96,0,0.02545,0.0104,com.whatsapp,2.815,still,5,14409.454545454546,off,0,3,3,on,<not connected>,cellular,0.308,0.037,ringing,offhook,0,0,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 14:00:00,0.016428571428571428,0,SensorWorker,30.928571428571427,9,0,19.5,61.285714285714285,off,0,off,off,37,-1,0.96,0,0.0256,0.0104,com.whatsapp,2.815,still,0,14827.8,off,0,3,3,on,<not connected>,cellular,0.308,0.037,ringing,offhook,0,0,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 14:15:00,0.010947368421052633,0,SensorWorker,126.63636363636364,9,0,21.03333333333333,63.25,off,433,on,off,35.5,-43,0.961,5500,0.0258,0.0105,com.whatsapp,2.82,unknown,0,15610,off,0,8.0,7.666666666666667,on,<not connected>,cellular,0.06,0.0025,ringing,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 14:30:00,0.012000000000000004,0,android.intent.action.SCREEN_ON,162.54545454545453,9,0,21.75,128.14285714285714,off,433,on,off,33.5,-43,0.961,5500,0.026,0.0106,com.heytap.pictorial,2.8251666666666666,unknown,2.5,15636.666666666666,off,0,0,0,on,<not connected>,cellular,0.06,0.0025,ringing,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 14:45:00,0.010333333333333332,0,android.intent.action.SCREEN_ON,283.25,9,0,21.066666666666666,127.5,off,433,on,off,33.5,-43,0.961,5500,0.0261,0.0106,com.heytap.pictorial,2.829,unknown,2.5,15636.666666666666,off,0,0,0,on,<not connected>,cellular,0.06,0.0025,ringing,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 15:00:00,0.013555555555555559,0,android.intent.action.SCREEN_ON,258.125,9,0,20.47,101.83333333333333,off,433,on,off,32,-43,0.9624999999999999,5500,0.026250000000000002,0.0106,com.google.android.googlequicksearchbox,2.851,unknown,2.5,15636.666666666666,off,0,10,9,on,<not connected>,cellular,0.06,0.0025,ringing,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 15:15:00,0.012533333333333334,0,android.intent.action.SCREEN_OFF,176.28571428571428,9,0,22.141666666666666,81.8,on,433,off,off,30.5,-43,0.9664999999999999,5500,0.0264,0.0107,com.android.chrome,2.9572,walking,2.5,15661,off,0,10,9,on,<not connected>,cellular,0.06,0.0025,ringing,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 15:30:00,0.010599999999999998,0,android.intent.action.SCREEN_OFF,40.6,9,0,18.8,81.8,on,433,off,off,30.5,-43,0.9664999999999999,5500,0.0265,0.0107,com.android.chrome,2.984,walking,2.5,15661,off,0,10,9,on,<not connected>,cellular,0.06,0.0025,ringing,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 15:45:00,0.009999999999999998,0,android.intent.action.TIME_TICK,25.25,9,0,18.299999999999997,70.0,off,433,on,off,29,-43,0.968,5500,0.0266,0.0108,com.google.android.youtube,2.9896666666666665,walking,2.5,15670,off,0,10,9,on,<not connected>,cellular,0.06,0.0025,ringing,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 16:00:00,0.010199999999999999,0,android.intent.action.TIME_TICK,24.666666666666668,9,0,18.299999999999997,70.0,off,433,on,off,29,-43,0.969,5500,0.0267,0.0108,com.google.android.youtube,2.9950000000000006,walking,2.5,15670,off,0,10,9,on,<not connected>,cellular,0.06,0.0025,ringing,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 16:15:00,0.013111111111111112,0,android.intent.action.SCREEN_ON,22.0,9,0,17.8,55.75,off,433,on,off,29,-43,0.97,5500,0.0268,0.0108,com.google.android.youtube,2.9979999999999998,walking,2.5,15670,off,0,10,9,on,<not connected>,cellular,0.06,0.0025,ringing,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 16:30:00,0.011714285714285717,0,android.intent.action.TIME_TICK,27.0,9,0,18.855555555555554,84.25,off,72,on,off,28,-63,0.97,2412,0.02695,0.0109,com.google.android.dialer,3.0004999999999997,unknown,3.3333333333333335,15731.0,off,0,10,9,on,<not connected>,cellular,0.06,0.0025,ringing,ringing,0,0,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 16:45:00,0.010454545454545456,0,SensorWorker,527.0666666666667,9,0,22.05263157894737,120.07692307692308,off,115.4,on,off,26.5,-36.5,0.971,1978.0,0.0273,0.01105,com.google.android.dialer,3.003,walking,1.6666666666666667,16067.470588235294,off,0,12.2,11.2,on,<not connected>,cellular,0.1215,0.011000000000000001,ringing,ringing,0,0.5555555555555556,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 17:00:00,0.01106060606060606,0,SensorWorker,1335.142857142857,9,0,21.84166666666667,123.31818181818181,on,0,off,off,24.5,-36.5,0.9724999999999999,0,0.027700000000000002,0.0112,com.android.launcher,3.006,unknown,2.5,16421.88888888889,off,0,16,15,on,<not connected>,cellular,0.3085,0.037,ringing,ringing,0,1.0,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 17:15:00,0.012833333333333335,0,SensorWorker,1242.4,9,0,19.22727272727273,180.46666666666667,on,0,off,off,22.0,-36.5,0.9744999999999999,0,0.027950000000000003,0.0113,com.android.launcher,3.006,tilting,5,17914.8,off,0,10,9,on,<not connected>,cellular,0.31,0.0385,ringing,ringing,0,1.0,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 17:30:00,0.012117647058823528,0,android.intent.action.TIME_TICK,1699.125,9,0,18.784615384615385,145.25,off,0,off,off,19.0,-36.5,0.9783333333333334,0,0.02815,0.0113,com.android.launcher,3.0084999999999997,walking,2.5,19980.25,off,0,16,15,on,<not connected>,cellular,0.311,0.042499999999999996,in_communication,ringing,0,1.0,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 17:45:00,0.011400000000000002,0,SensorWorker,6.666666666666667,9,0,17.775,145.25,off,35.5,off,off,17,-36.5,0.981,3956.0,0.02835,0.0114,com.android.launcher,3.01,walking,2.5,22259.5,off,0,16,15,on,<not connected>,cellular,0.312,0.046,in_communication,ringing,0,1.0,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 18:00:00,0.0115625,0,SensorWorker,56.0,9,0,18.566666666666666,91.2,off,35.5,on,off,16,-36.5,0.982,3956.0,0.0285,0.0114,com.android.launcher,3.0115,walking,0,22259.5,off,0,9,8,on,<not connected>,cellular,0.058,0.002,in_communication,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 18:15:00,0.012000000000000002,0,SensorWorker,31.75,9,0,17.633333333333336,77.66666666666667,off,35.5,on,off,16,-36.5,0.982,3956.0,0.028650000000000002,0.0115,com.android.launcher,3.013,walking,0,22259.5,off,0,9,8,on,<not connected>,cellular,0.058,0.002,in_communication,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 18:30:00,0.00975,0,android.intent.action.TIME_TICK,41.0,9,0,17.8,77.66666666666667,off,35.5,on,off,16,-36.5,0.982,3956.0,0.028650000000000002,0.0115,com.android.launcher,3.0265,walking,0,22259.5,off,0,3,3,on,<not connected>,cellular,0.058,0.002,in_communication,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 18:45:00,0.010437499999999999,0,SensorWorker,37.5,9,0,17.46666666666667,111.25,off,35.5,on,off,15,-36.5,0.983,3956.0,0.02885,0.0115,com.android.launcher,3.0285,walking,0,23331.0,off,0,3,3,on,<not connected>,cellular,0.058,0.002,in_communication,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 19:00:00,0.012181818181818183,0,android.intent.action.TIME_TICK,0,9,0,17.799999999999997,111.25,off,35.5,on,off,15,-36.5,0.983,3956.0,0.029,0.0116,com.android.launcher,3.03,walking,5,23331.0,off,0,3,3,on,<not connected>,cellular,0.058,0.002,in_communication,ringing,0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 19:15:00,0.012470588235294119,0,android.intent.action.SCREEN_ON,147.0,9,0,22.73333333333333,78.91666666666667,off,35.5,on,off,16.5,-36.5,0.987,3956.0,0.029150000000000002,0.0116,com.whatsapp,3.0385999999999997,unknown,0,23395.666666666668,off,0,16,15,on,<not connected>,cellular,0.058,0.002,in_communication,ringing,3.0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 19:30:00,0.010761904761904764,0,android.intent.action.TIME_TICK,219.0,9,0,34.10625,73.9,off,35.5,on,off,48.1578947368421,-36.5,0.99,3956.0,0.02935,0.0117,com.whatsapp,3.044,unknown,0,23447,off,0,16,15,on,<not connected>,cellular,0.058,0.002,in_communication,ringing,3.0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 19:45:00,0.01114285714285714,0,android.intent.action.TIME_TICK,231.5,9,0,26.28,64.5,off,35.5,off,off,86.33333333333333,-36.5,0.99,3956.0,0.0295,0.0117,com.android.launcher,3.0465,unknown,0,23447,off,0,16,15,on,<not connected>,cellular,0.058,0.002,ringing,ringing,3.0,1,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 20:00:00,0.009999999999999998,0,android.intent.action.TIME_TICK,153.0,9,0,20.8,63.5,off,35.5,on,off,98.5,-36.5,0.991,3956.0,0.0296,0.0118,com.android.launcher,3.0496666666666665,unknown,0,23447,off,0,16,15,on,<not connected>,cellular,0.058,0.002,ringing,ringing,3.0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 20:15:00,0.011333333333333332,0,SensorWorker,151.0,9,0,19.85,126,off,35.5,on,off,98.5,-36.5,0.991,3956.0,0.0296,0.0118,com.android.launcher,3.0534999999999997,unknown,0,23447,off,0,16,15,on,<not connected>,cellular,0.058,0.002,ringing,ringing,3.0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 20:30:00,0.0126,0,android.intent.action.TIME_TICK,219.33333333333334,9,0,19.85,64.5,off,35.5,on,off,98.5,-36.5,0.992,3956.0,0.0297,0.0118,com.android.launcher,3.0555000000000003,unknown,0,23447,off,0,16,15,on,<not connected>,cellular,0.058,0.002,ringing,ringing,3.0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 20:45:00,0.011400000000000002,0,android.intent.action.TIME_TICK,258.6666666666667,9,0,20.900000000000002,64.5,off,35.5,on,off,98.5,-36.5,0.993,3956.0,0.0298,0.0118,com.android.launcher,3.0575,unknown,0,23447,off,0,16,15,on,<not connected>,cellular,0.058,0.002,ringing,ringing,3.0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 21:00:00,0.013888888888888888,0,android.intent.action.TIME_TICK,261.5,9,0,22.240000000000002,65.5,off,35.5,on,off,98.5,-36.5,0.993,3956.0,0.0299,0.0119,com.android.launcher,3.0595,unknown,0,23447,off,0,16,15,on,<not connected>,cellular,0.058,0.002,ringing,ringing,3.0,0.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 21:15:00,0.011500000000000002,0,android.intent.action.SCREEN_ON,16.333333333333332,9,0,22.51111111111111,107.625,off,0,on,off,99.75,-36.5,0.994,0,0.03005,0.012,com.android.launcher,3.061,unknown,2.5,23564.5,off,0,16,15,on,<not connected>,cellular,0.063,0.003,ringing,ringing,3.0,1.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 21:30:00,0.01186666666666667,0,android.intent.action.SCREEN_ON,16.333333333333332,9,0,23.981818181818184,22.1875,off,0,on,off,97.5,-36.5,0.995,0,0.030299999999999997,0.0121,com.whatsapp,3.071,unknown,2.5,23676,off,0,16,15,on,<not connected>,cellular,0.094625,0.01425,ringing,ringing,3.0,1.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 21:45:00,0.011333333333333334,0,android.intent.action.TIME_TICK,2.5,9,0,24.744444444444447,26.333333333333332,on,0,on,off,96,-36.5,0.996,0,0.0305,0.0121,com.whatsapp,3.078,unknown,5,23831.0,off,0,16,15,on,<not connected>,cellular,0.17750000000000002,0.047,ringing,ringing,3.0,1.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 22:00:00,0.010562499999999999,0,SensorWorker,2.5,9,0,25.925,26.333333333333332,off,0,on,off,94.5,-36.5,0.997,0,0.03065,0.0122,com.whatsapp,3.0826666666666664,walking,0,24064.0,off,0,16,15,on,<not connected>,cellular,0.07300000000000001,0.005666666666666667,ringing,ringing,3.0,1.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 22:15:00,0.010400000000000001,0,SensorWorker,2.5,9,0,28.427272727272733,68.5,on,0,off,off,93,-36.5,0.998,0,0.0309,0.0123,com.google.android.apps.maps,3.09,walking,2.5,24064.0,off,0,5.5,5.5,on,<not connected>,cellular,0.0924,0.005666666666666667,ringing,ringing,3.0,1.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 22:30:00,0.009999999999999997,0,SensorWorker,2.5,9,0,28.099999999999998,68.5,on,0,off,off,92,-36.5,0.999,0,0.0311,0.0123,com.google.android.apps.maps,3.09,walking,5,24064.0,off,0,5.5,5.5,on,<not connected>,cellular,0.293,0.0495,ringing,ringing,3.0,1.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 22:45:00,0.010909090909090912,0,android.intent.action.SCREEN_ON,1.6666666666666667,9,0,28.616666666666664,47.0,off,35.5,on,off,90.5,-83,0.999,2412,0.0313,0.0124,com.google.android.apps.maps,3.0998,still,2.5,24307.5,off,0,5.5,5.5,on,<not connected>,cellular,0.2973333333333333,0.051,ringing,ringing,3.0,1.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 23:00:00,0.012,0,android.intent.action.TIME_TICK,6.5,9,0,25.60833333333333,91.0,off,144.0,on,off,90.5,-46.0,1.0,2750.0,0.03155,0.0125,com.google.android.apps.maps,3.1045,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.312,0.046,ringing,ringing,3.0,1.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 23:15:00,0.0115,0,SensorWorker,13.5,9,0,21.425,91.0,off,144.0,on,off,89,-46.0,1.001,2750.0,0.03155,0.0125,com.google.android.apps.maps,3.1065,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.312,0.046,ringing,ringing,3.0,1.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 23:30:00,0.0115,0,SensorWorker,13.5,9,0,21.425,91.0,off,144.0,on,off,89,-46.0,1.001,2750.0,0.03155,0.0125,com.google.android.apps.maps,3.1065,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.312,0.046,ringing,ringing,3.0,1.5,off,not_charging,off,none,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-29 23:45:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 00:00:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 00:15:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 00:30:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 00:45:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 01:00:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 01:15:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 01:30:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 01:45:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 02:00:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 02:15:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 02:30:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 02:45:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 03:00:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 03:15:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
2023-01-30 03:30:00,0.017150000000000002,0,SensorWorker,32.3,9,0,19.19,90.7,off,72.0,on,off,88.5,-22.5,1.001,2412,0.0318,0.0126,com.android.launcher,3.108,walking,1.6666666666666667,24496.25,off,0,5.5,5.5,on,<not connected>,cellular,0.278,0.0475,ringing,ringing,3.0,1.5,off,charging,on,ac,good,Transmitting,unknown,unknown,on,off,off,off,CHP2371
